pokemonId,latitude,longitude,appearedLocalTime,_id,cellId_90m,cellId_180m,cellId_370m,cellId_730m,cellId_1460m,cellId_2920m,cellId_5850m,appearedTimeOfDay,appearedHour,appearedMinute,appearedDayOfWeek,appearedDay,appearedMonth,appearedYear,terrainType,closeToWater,city,continent,weather,temperature,windSpeed,windBearing,pressure,weatherIcon,sunriseMinutesMidnight,sunriseHour,sunriseMinute,sunriseMinutesSince,sunsetMinutesMidnight,sunsetHour,sunsetMinute,sunsetMinutesBefore,population_density,urban,suburban,midurban,rural,gymDistanceKm,gymIn100m,gymIn250m,gymIn500m,gymIn1000m,gymIn2500m,gymIn5000m,pokestopDistanceKm,pokestopIn100m,pokestopIn250m,pokestopIn500m,pokestopIn1000m,pokestopIn2500m,pokestopIn5000m,cooc_1,cooc_2,cooc_3,cooc_4,cooc_5,cooc_6,cooc_7,cooc_8,cooc_9,cooc_10,cooc_11,cooc_12,cooc_13,cooc_14,cooc_15,cooc_16,cooc_17,cooc_18,cooc_19,cooc_20,cooc_21,cooc_22,cooc_23,cooc_24,cooc_25,cooc_26,cooc_27,cooc_28,cooc_29,cooc_30,cooc_31,cooc_32,cooc_33,cooc_34,cooc_35,cooc_36,cooc_37,cooc_38,cooc_39,cooc_40,cooc_41,cooc_42,cooc_43,cooc_44,cooc_45,cooc_46,cooc_47,cooc_48,cooc_49,cooc_50,cooc_51,cooc_52,cooc_53,cooc_54,cooc_55,cooc_56,cooc_57,cooc_58,cooc_59,cooc_60,cooc_61,cooc_62,cooc_63,cooc_64,cooc_65,cooc_66,cooc_67,cooc_68,cooc_69,cooc_70,cooc_71,cooc_72,cooc_73,cooc_74,cooc_75,cooc_76,cooc_77,cooc_78,cooc_79,cooc_80,cooc_81,cooc_82,cooc_83,cooc_84,cooc_85,cooc_86,cooc_87,cooc_88,cooc_89,cooc_90,cooc_91,cooc_92,cooc_93,cooc_94,cooc_95,cooc_96,cooc_97,cooc_98,cooc_99,cooc_100,cooc_101,cooc_102,cooc_103,cooc_104,cooc_105,cooc_106,cooc_107,cooc_108,cooc_109,cooc_110,cooc_111,cooc_112,cooc_113,cooc_114,cooc_115,cooc_116,cooc_117,cooc_118,cooc_119,cooc_120,cooc_121,cooc_122,cooc_123,cooc_124,cooc_125,cooc_126,cooc_127,cooc_128,cooc_129,cooc_130,cooc_131,cooc_132,cooc_133,cooc_134,cooc_135,cooc_136,cooc_137,cooc_138,cooc_139,cooc_140,cooc_141,cooc_142,cooc_143,cooc_144,cooc_145,cooc_146,cooc_147,cooc_148,cooc_149,cooc_150,cooc_151,class
13,33.555228,-84.35211,2016-09-08T02:04:32,OTczNjgwMzIxNjYxMjk5NzU0OQ==,9868786875865498000,9868786876066824000,9868786875261518000,9868786878482743000,9868786891367645000,9868786942907253000,9868786736748823000,night,4,4,dummy_day,8,8,2016,13,false,New_York,America,Clear,23.2,7,190,1019.47,clear-night,437,7,17,973,1196,19,56,-214,1018.29596,true,true,true,false,1.416492,false,false,false,false,true,true,0.643601,false,false,false,true,true,true,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,true,true,false,true,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,13
16,33.310086,-112.051689,2016-09-08T02:04:31,ODIxNjkxODI2MTM5NjEzMDM5Nw==,9739908501689336000,9739908501622227000,9739908502427533000,9739908499206308000,9739908494911340000,9739908512091210000,9739908580810686000,night,4,4,dummy_day,8,8,2016,7,false,Phoenix,America,Clear,28.9,7.13,240,1011.7,clear-night,368,6,8,871,1126,18,46,-113,635.5498,false,true,true,false,0.77327,false,false,false,true,true,true,0.515711,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16
133,30.141151,-90.933141,2016-09-08T02:04:29,NjcwMzcxMDc3ODg2ODkxNjI2OQ==,9665088484678828000,9665088484477501000,9665088484209066000,9665088485282808000,9665088480987840000,9665088532527448000,9665088463807971000,night,4,4,dummy_day,8,8,2016,14,false,Chicago,America,Clear,26.5,4.11,138,1019.9,clear-night,406,6,46,893,1160,19,20,-139,48.421627,false,false,false,true,0.060988,true,true,true,true,true,true,0.095493,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,133
16,29.557466,-95.668104,2016-09-08T02:04:27,NjY4Mzc4NjM5MjgxOTYzMTk0OQ==,9673982421619442000,9673982421686550000,9673982420881244000,9673982417660019000,9673982430544920000,9673982482084528000,9673982413365051000,night,4,4,dummy_day,8,8,2016,14,false,Chicago,America,Clear,27.1,6.38,144,1017.95,clear-night,424,7,4,908,1179,19,39,-153,382.54028,false,false,true,false,1.126005,false,false,false,false,true,true,0.231555,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16
13,41.729323,-88.25224,2016-09-08T02:04:21,MTc4MjE0MDc3NjMwMzUxNzgxNTc=,9804038104447713000,9804038104649040000,9804038104380604000,9804038107601830000,9804038094716928000,9804038077537059000,9804038146256536000,night,4,4,dummy_day,8,8,2016,12,false,Chicago,America,Clear,24.2,10.27,216,1012.08,clear-night,387,6,27,923,1157,19,17,-153,913.3346,true,true,true,false,0.56009,false,false,false,true,true,true,0.24343,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,13
16,25.725971,-100.380101,2016-09-08T02:04:21,MTQwOTkyOTg1OTk3NTc2OTM3MjU=,9683468113516954000,9683468113584062000,9683468113852498000,9683468110631272000,9683468123516174000,9683468106336305000,9683467900177875000,night,4,4,dummy_day,8,8,2016,13,false,Monterrey,America,Clear,27.4,5.13,92,1013.23,clear-night,445,7,25,897,1195,19,55,-147,2521.0115,true,true,true,false,0.141524,false,true,true,true,true,true,0.035236,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16
16,37.196381,-93.287012,2016-09-08T02:04:18,OTUzODQwMzk3MDExMzYzNTIyOQ==,9786149436810854000,9786149437012180000,9786149436743746000,9786149439964970000,9786149452849873000,9786149435670004000,9786149641828434000,night,4,4,dummy_day,8,8,2016,13,false,Chicago,America,Clear,27.3,11.86,180,1014.52,clear-night,410,6,50,927,1174,19,34,-163,426.5022,false,true,true,false,0.486477,false,false,true,true,true,true,0.201424,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16
69,33.70551,-78.864229,2016-09-08T02:04:18,NDg2NTUyMjc3NzM3MzU2MjYwNQ==,9872005752929910000,9872005752728584000,9872005753533890000,9872005750312665000,9872005746017698000,9872005763197567000,9872005557039137000,night,4,4,dummy_day,8,8,2016,13,true,New_York,America,Clear,26,7.55,222,1019.13,clear-night,415,6,55,974,1174,19,34,-215,511.28308,false,true,true,false,0.058971,true,true,true,true,true,true,0.004885,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,69
49,40.0565,-76.244517,2016-09-08T02:04:17,MTQwOTE3NTYwODcyMDg2MjA3OTc=,9927689079162405000,9927689079229514000,9927689078961078000,9927689082182304000,9927689069297402000,9927689017757794000,9927689223916225000,night,4,4,dummy_day,8,8,2016,12,false,New_York,America,PartlyCloudy,24.4,6.32,262,1014.27,partly-cloudy-night,400,6,40,932,1168,19,28,-164,214.14536,false,false,true,false,4.343435,false,false,false,false,false,true,0.853933,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,49
19,39.414181,-77.424521,2016-09-08T02:04:12,MTU1MDY5NDI0NTA4MjQ0Mjg0MTM=,9928708388315726000,9928708388248617000,9928708388517052000,9928708389590794000,9928708385295827000,9928708402475696000,9928708471195173000,night,4,4,dummy_day,8,8,2016,14,false,New_York,America,Clear,24.3,2.79,198,1015.29,clear-night,405,6,45,1016,1172,19,32,-249,849.44226,true,true,true,false,0.338625,false,false,true,true,true,true,0.231098,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
13,39.645881,-77.705815,2016-09-08T02:04:10,MTYxODM1MTE0NzExOTg1OTE2NjE=,9928727640506630000,9928727640439521000,9928727640707957000,9928727639634215000,9928727626749313000,9928727643929182000,9928727712648659000,night,4,4,dummy_day,8,8,2016,14,false,New_York,America,Clear,25,5.43,202,1015.67,clear-night,406,6,46,921,1173,19,33,-154,1463.3706,true,true,true,false,0.449276,false,false,true,true,true,true,0.38069,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,13
16,39.648248,-77.710108,2016-09-08T02:04:08,MTQwNzI4MDMwNDcyNTYxMDg3NDk=,9928727636345880000,9928727636144554000,9928727636412990000,9928727639634215000,9928727626749313000,9928727643929182000,9928727712648659000,night,4,4,dummy_day,8,8,2016,14,false,New_York,America,Clear,25,5.43,202,1015.67,clear-night,406,6,46,921,1173,19,33,-154,1463.3706,true,true,true,false,0.389594,false,false,true,true,true,true,0.43982,false,false,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16
10,44.478014,-73.216098,2016-09-08T02:04:07,MTA4MzExMjAyNzEyNDUwMzcwNTM=,5533370266811367400,5533370266878476300,5533370266610040800,5533370267683782700,5533370280568684500,5533370263388815400,5533370057230385200,night,4,4,dummy_day,8,8,2016,13,true,New_York,America,Clear,21.8,4.22,146,1013.77,clear-night,384,6,24,1037,1159,19,19,-262,591.0899,false,true,true,false,0.254243,false,false,true,true,true,true,0.093856,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,10
46,34.199607,-118.500218,2016-09-08T02:04:05,MzI4MTYzMjYzOTEzMzUxNTAwNQ==,9278147439548695000,9278147439750021000,9278147439481586000,9278147442702811000,9278147455587713000,9278147438407844000,9278147232249414000,night,4,4,dummy_day,8,8,2016,13,false,Los_Angeles,America,Clear,21,6.57,169,1016.08,clear-night,393,6,33,776,1153,19,13,-16,708.5878,false,true,true,false,0.129496,false,true,true,true,true,true,0.232657,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,46
19,42.354662,-71.067373,2016-09-08T02:04:05,MTI5NjExODcxNzEyNzg3MjQ4Nzc=,9935909026346828000,9935909026548154000,9935909025742848000,9935909022521623000,9935909018226655000,9935908966687048000,9935909172845478000,night,4,4,dummy_day,8,8,2016,13,true,New_York,America,Overcast,20.2,5.71,22,1015.06,cloudy,377,6,17,1051,1149,19,9,-279,5597.982,true,true,true,false,0.257342,false,false,true,true,true,true,0.105244,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
43,20.478495,-97.449333,2016-09-08T02:04:04,MTcwMjc1MjYxNDI5MDIyODU3NzM=,9645138179723887000,9645138179925213000,9645138180730520000,9645138181804261000,9645138186099229000,9645138168919360000,9645138375077790000,night,4,4,dummy_day,8,8,2016,14,false,Mexico_City,America,Foggy,25.5,4.79,269,1018.02,fog,436,7,16,941,1181,19,41,-196,166.13933,false,false,false,true,4.336302,false,false,false,false,false,true,4.336302,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,43
19,40.922751,9.519334,2016-09-08T02:04:04,MzAzOTM3NDAxNTYwNjg1ODM4MQ==,1358199176407547900,1358199176340439040,1358199175535132670,1358199178756358140,1358199174461390850,1358199157281521660,1358198951123091460,night,4,4,dummy_day,8,8,2016,8,true,Rome,Europe,MostlyCloudy,22,6.16,329,1012.28,partly-cloudy-night,417,6,57,-139,1184,19,44,906,0,false,false,false,true,0.170395,false,true,true,true,true,true,0.020285,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
120,42.356031,-71.064959,2016-09-08T02:04:03,OTEyMzE1NjQyNjMwNDgwMjk=,9935909019635941000,9935909019568833000,9935909019300397000,9935909022521623000,9935909018226655000,9935908966687048000,9935909172845478000,night,4,4,dummy_day,8,8,2016,13,true,New_York,America,Overcast,20.2,5.71,22,1015.06,cloudy,377,6,17,1051,1149,19,9,-279,5597.982,true,true,true,false,0.007816,true,true,true,true,true,true,0.164052,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,120
16,41.776479,-72.718167,2016-09-08T02:03:59,OTA2NjY5OTE4OTEwNDQzMTI2MQ==,9937100944732848000,9937100944934175000,9937100945739481000,9937100944665740000,9937100957550641000,9937100974730510000,9937101043449987000,night,4,3,dummy_day,8,8,2016,13,false,New_York,America,Clear,24,7.33,19,1014.99,clear-night,384,6,24,951,1155,19,15,-180,1312.533,true,true,true,false,0.045209,true,true,true,true,true,true,0.016558,true,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16
133,20.478734,-97.448066,2016-09-08T02:03:59,MTY1MDkxMDk1MDIxODEzNjg0MTM=,9645138157980615000,9645138157913506000,9645138157108200000,9645138156034458000,9645138151739490000,9645138168919360000,9645138375077790000,night,4,3,dummy_day,8,8,2016,14,false,Mexico_City,America,Foggy,25.5,4.79,269,1018.02,fog,436,7,16,941,1181,19,41,-196,166.13933,false,false,false,true,4.42234,false,false,false,false,false,true,4.42234,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,133
16,29.555602,-95.665228,2016-09-08T02:03:57,MzkwNDcxNDgxNTM0MTY5Mjk3Mw==,9673982595297182000,9673982595095855000,9673982594827420000,9673982598048645000,9673982602343612000,9673982619523482000,9673982413365051000,night,4,3,dummy_day,8,8,2016,14,false,Chicago,America,Clear,27.1,6.38,144,1017.95,clear-night,424,7,4,908,1179,19,39,-153,382.54028,false,false,true,false,3.726453,false,false,false,false,false,true,1.719576,false,false,false,false,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16
19,39.978869,-86.395117,2016-09-08T02:03:53,NTA5OTEwODg2OTIwNDQ0MjEwOQ==,9805271261633315000,9805271261700424000,9805271262505730000,9805271261431988000,9805271265726956000,9805271317266563000,9805271248547086000,night,4,3,dummy_day,8,8,2016,12,false,Indianapolis,America/Indiana,Clear,26,8.82,205,1015.21,clear-night,440,7,20,960,1208,20,8,-192,86.49836,false,false,false,true,80.736052,false,false,false,false,false,false,0.704793,false,false,false,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,19
16,19.251743,-99.600691,2016-09-08T02:03:53,MTQ5NDcxMTUwNDE2NjMxOTE3MjU=,9641515916780896000,9641515916713787000,9641515916982223000,9641515918055965000,9641515913760997000,9641515965300605000,9641516034020082000,night,4,3,dummy_day,8,8,2016,13,false,Mexico_City,America,MostlyCloudy,14.2,5.3,178,1011.8,partly-cloudy-night,446,7,26,913,1189,19,49,-170,2102.9775,true,true,true,false,0.262719,false,false,true,true,true,true,0.142095,false,true,true,true,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,16
